#options: 2580x1080 fps=60/1 timebase=1/60 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=24 lookahead_threads=8 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=5070 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:136 out:133 type:P dur:2 cpbdur:2 q:34.91 aq:26.83 tex:80483 mv:35169 misc:8308 imb:1009 pmb:3177 smb:6830 d:- ref:0 ;
in:134 out:134 type:B dur:2 cpbdur:2 q:35.04 aq:28.44 tex:11299 mv:23251 misc:5914 imb:158 pmb:1960 smb:8898 d:- ref:0 ;
in:133 out:135 type:b dur:2 cpbdur:2 q:35.10 aq:32.15 tex:4363 mv:13087 misc:4390 imb:49 pmb:1199 smb:9768 d:- ref:0 ;
in:135 out:136 type:b dur:2 cpbdur:2 q:34.97 aq:32.17 tex:2640 mv:7999 misc:4121 imb:30 pmb:1020 smb:9966 d:- ref:0 ;
in:138 out:137 type:P dur:2 cpbdur:2 q:34.62 aq:26.15 tex:76382 mv:31064 misc:8786 imb:973 pmb:3065 smb:6978 d:- ref:0 ;
in:137 out:138 type:b dur:2 cpbdur:2 q:34.77 aq:30.87 tex:3285 mv:9647 misc:3516 imb:38 pmb:916 smb:10062 d:- ref:0 ;
in:142 out:139 type:P dur:2 cpbdur:2 q:34.59 aq:26.17 tex:88875 mv:33842 misc:8259 imb:968 pmb:3160 smb:6888 d:- ref:0 ;
in:140 out:140 type:B dur:2 cpbdur:2 q:34.61 aq:26.53 tex:8064 mv:13126 misc:5618 imb:89 pmb:1536 smb:9391 d:- ref:0 ;
in:139 out:141 type:b dur:2 cpbdur:2 q:34.62 aq:30.95 tex:3719 mv:12101 misc:4340 imb:43 pmb:1291 smb:9682 d:- ref:0 ;
in:141 out:142 type:b dur:2 cpbdur:2 q:34.60 aq:29.65 tex:3529 mv:8473 misc:3702 imb:16 pmb:956 smb:10044 d:- ref:0 ;
in:146 out:143 type:P dur:2 cpbdur:2 q:34.41 aq:26.12 tex:77859 mv:30855 misc:7862 imb:702 pmb:2989 smb:7325 d:- ref:0 ;
in:144 out:144 type:B dur:2 cpbdur:2 q:34.50 aq:28.31 tex:10560 mv:18027 misc:5565 imb:82 pmb:1638 smb:9296 d:- ref:0 ;
in:143 out:145 type:b dur:2 cpbdur:2 q:34.55 aq:32.37 tex:2815 mv:7310 misc:2971 imb:18 pmb:692 smb:10306 d:- ref:0 ;
in:145 out:146 type:b dur:2 cpbdur:2 q:34.46 aq:27.34 tex:3020 mv:8980 misc:3392 imb:24 pmb:834 smb:10158 d:- ref:0 ;
in:150 out:147 type:P dur:2 cpbdur:2 q:34.34 aq:26.42 tex:90214 mv:36853 misc:8133 imb:898 pmb:3283 smb:6835 d:- ref:0 ;
in:148 out:148 type:B dur:2 cpbdur:2 q:34.38 aq:28.55 tex:10682 mv:21195 misc:5987 imb:136 pmb:1824 smb:9056 d:- ref:0 ;
in:147 out:149 type:b dur:2 cpbdur:2 q:34.40 aq:30.84 tex:3482 mv:9263 misc:3503 imb:28 pmb:863 smb:10125 d:- ref:0 ;
in:149 out:150 type:b dur:2 cpbdur:2 q:34.36 aq:30.92 tex:3866 mv:11756 misc:4082 imb:46 pmb:1087 smb:9883 d:- ref:0 ;
in:154 out:151 type:P dur:2 cpbdur:2 q:34.34 aq:25.98 tex:117423 mv:44288 misc:8273 imb:1552 pmb:3526 smb:5938 d:- ref:0 ;
in:152 out:152 type:B dur:2 cpbdur:2 q:34.34 aq:29.20 tex:16877 mv:25334 misc:6413 imb:201 pmb:2065 smb:8750 d:- ref:0 ;
in:151 out:153 type:b dur:2 cpbdur:2 q:34.34 aq:30.70 tex:4162 mv:11594 misc:4236 imb:58 pmb:1143 smb:9815 d:- ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:34.34 aq:29.24 tex:6699 mv:15500 misc:4769 imb:83 pmb:1360 smb:9573 d:- ref:0 ;
in:158 out:155 type:P dur:2 cpbdur:2 q:34.19 aq:26.24 tex:149901 mv:48888 misc:7963 imb:2059 pmb:3400 smb:5557 d:- ref:0 ;
in:156 out:156 type:B dur:2 cpbdur:2 q:34.27 aq:29.95 tex:26924 mv:33561 misc:7027 imb:268 pmb:2560 smb:8188 d:- ref:0 ;
in:155 out:157 type:b dur:2 cpbdur:2 q:34.30 aq:31.08 tex:7243 mv:16796 misc:5145 imb:73 pmb:1525 smb:9418 d:- ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:34.23 aq:30.82 tex:14686 mv:22430 misc:5332 imb:191 pmb:1698 smb:9127 d:- ref:0 ;
in:162 out:159 type:P dur:2 cpbdur:2 q:34.02 aq:26.55 tex:131355 mv:44463 misc:7854 imb:2009 pmb:3119 smb:5888 d:- ref:0 ;
in:160 out:160 type:B dur:2 cpbdur:2 q:34.10 aq:29.57 tex:35794 mv:34654 misc:6648 imb:441 pmb:2420 smb:8155 d:- ref:0 ;
in:159 out:161 type:b dur:2 cpbdur:2 q:34.15 aq:29.95 tex:13668 mv:17045 misc:4791 imb:135 pmb:1455 smb:9426 d:- ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:34.06 aq:31.25 tex:18157 mv:22339 misc:4880 imb:223 pmb:1608 smb:9185 d:- ref:0 ;
in:164 out:163 type:P dur:2 cpbdur:2 q:33.94 aq:26.74 tex:100590 mv:40211 misc:8495 imb:1427 pmb:3210 smb:6379 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:33.98 aq:30.37 tex:14159 mv:21057 misc:5280 imb:188 pmb:1621 smb:9207 d:- ref:0 ;
in:166 out:165 type:P dur:2 cpbdur:2 q:33.84 aq:25.46 tex:103994 mv:40387 misc:9147 imb:2155 pmb:2880 smb:5981 d:- ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:33.89 aq:29.73 tex:14002 mv:27048 misc:5886 imb:197 pmb:2227 smb:8592 d:- ref:0 ;
in:170 out:167 type:P dur:2 cpbdur:2 q:33.79 aq:25.42 tex:142818 mv:52228 misc:8410 imb:3002 pmb:3226 smb:4788 d:- ref:0 ;
in:168 out:168 type:B dur:2 cpbdur:2 q:33.81 aq:27.07 tex:36435 mv:34689 misc:7268 imb:526 pmb:2374 smb:8116 d:- ref:0 ;
in:167 out:169 type:b dur:2 cpbdur:2 q:33.83 aq:28.08 tex:10365 mv:18641 misc:5074 imb:173 pmb:1445 smb:9398 d:- ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:33.80 aq:27.71 tex:12718 mv:20349 misc:5109 imb:183 pmb:1561 smb:9272 d:- ref:0 ;
in:173 out:171 type:P dur:2 cpbdur:2 q:33.63 aq:25.72 tex:110041 mv:45289 misc:8854 imb:2513 pmb:3012 smb:5491 d:- ref:0 ;
in:171 out:172 type:B dur:2 cpbdur:2 q:33.74 aq:28.79 tex:18909 mv:25096 misc:5843 imb:346 pmb:1727 smb:8943 d:- ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:33.68 aq:27.04 tex:10226 mv:17520 misc:5566 imb:194 pmb:1608 smb:9214 d:- ref:0 ;
in:175 out:174 type:P dur:2 cpbdur:2 q:33.45 aq:25.46 tex:121380 mv:46220 misc:8736 imb:2686 pmb:3112 smb:5218 d:- ref:0 ;
in:174 out:175 type:b dur:2 cpbdur:2 q:33.54 aq:27.38 tex:13627 mv:22860 misc:5369 imb:307 pmb:1606 smb:9103 d:- ref:0 ;
in:177 out:176 type:P dur:2 cpbdur:2 q:33.48 aq:25.55 tex:92021 mv:39469 misc:9070 imb:2107 pmb:2895 smb:6014 d:- ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:33.47 aq:27.44 tex:9629 mv:18032 misc:5123 imb:196 pmb:1451 smb:9369 d:- ref:0 ;
in:179 out:178 type:P dur:2 cpbdur:2 q:33.38 aq:25.60 tex:104431 mv:43196 misc:8805 imb:2369 pmb:3094 smb:5553 d:- ref:0 ;
in:178 out:179 type:b dur:2 cpbdur:2 q:33.43 aq:27.83 tex:11508 mv:21625 misc:5787 imb:282 pmb:1619 smb:9115 d:- ref:0 ;
in:181 out:180 type:P dur:2 cpbdur:2 q:33.48 aq:25.15 tex:106410 mv:45079 misc:9231 imb:2725 pmb:3156 smb:5135 d:- ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:33.43 aq:26.97 tex:11166 mv:22181 misc:5933 imb:282 pmb:1703 smb:9031 d:- ref:0 ;
in:183 out:182 type:P dur:2 cpbdur:2 q:33.45 aq:25.05 tex:111153 mv:46427 misc:9252 imb:2764 pmb:3193 smb:5059 d:- ref:0 ;
in:182 out:183 type:b dur:2 cpbdur:2 q:33.46 aq:27.56 tex:12131 mv:21950 misc:5727 imb:285 pmb:1675 smb:9056 d:- ref:0 ;
in:186 out:184 type:P dur:2 cpbdur:2 q:33.54 aq:25.47 tex:129760 mv:47566 misc:8730 imb:2825 pmb:3024 smb:5167 d:- ref:0 ;
in:184 out:185 type:B dur:2 cpbdur:2 q:33.48 aq:28.77 tex:18619 mv:26985 misc:6188 imb:380 pmb:1951 smb:8685 d:- ref:0 ;
in:185 out:186 type:b dur:2 cpbdur:2 q:33.51 aq:28.43 tex:12810 mv:23524 misc:5618 imb:298 pmb:1699 smb:9019 d:- ref:0 ;
in:187 out:187 type:P dur:2 cpbdur:2 q:33.53 aq:25.25 tex:90061 mv:39900 misc:9023 imb:2021 pmb:3126 smb:5869 d:- ref:0 ;
in:190 out:188 type:P dur:2 cpbdur:2 q:33.52 aq:25.21 tex:136287 mv:48400 misc:8577 imb:3149 pmb:3033 smb:4834 d:- ref:0 ;
in:188 out:189 type:B dur:2 cpbdur:2 q:33.53 aq:28.75 tex:21820 mv:28637 misc:6351 imb:454 pmb:2034 smb:8528 d:- ref:0 ;
in:189 out:190 type:b dur:2 cpbdur:2 q:33.53 aq:28.80 tex:11516 mv:23629 misc:5503 imb:284 pmb:1743 smb:8989 d:- ref:0 ;
in:192 out:191 type:P dur:2 cpbdur:2 q:33.65 aq:25.68 tex:118325 mv:46241 misc:8826 imb:2767 pmb:3118 smb:5131 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:33.59 aq:30.22 tex:18514 mv:26699 misc:5787 imb:418 pmb:1874 smb:8724 d:- ref:0 ;
in:194 out:193 type:P dur:2 cpbdur:2 q:33.65 aq:25.91 tex:100581 mv:40953 misc:8826 imb:2253 pmb:2960 smb:5803 d:- ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:33.65 aq:29.79 tex:15789 mv:22771 misc:5352 imb:308 pmb:1753 smb:8955 d:- ref:0 ;
in:195 out:195 type:P dur:2 cpbdur:2 q:33.68 aq:25.75 tex:78376 mv:37489 misc:9095 imb:1818 pmb:2944 smb:6254 d:- ref:0 ;
in:197 out:196 type:P dur:2 cpbdur:2 q:33.68 aq:25.96 tex:121809 mv:44229 misc:8498 imb:2729 pmb:2886 smb:5401 d:- ref:0 ;
in:196 out:197 type:b dur:2 cpbdur:2 q:33.68 aq:30.36 tex:21448 mv:26704 misc:5776 imb:423 pmb:1994 smb:8599 d:- ref:0 ;
in:198 out:198 type:P dur:2 cpbdur:2 q:33.74 aq:26.20 tex:68334 mv:31365 misc:8389 imb:1541 pmb:2434 smb:7041 d:- ref:0 ;
in:199 out:199 type:P dur:2 cpbdur:2 q:33.72 aq:25.92 tex:80407 mv:36155 misc:8686 imb:2003 pmb:2632 smb:6381 d:- ref:0 ;
in:202 out:200 type:P dur:2 cpbdur:2 q:33.77 aq:26.05 tex:144216 mv:47389 misc:8451 imb:3399 pmb:2689 smb:4928 d:- ref:0 ;
in:200 out:201 type:B dur:2 cpbdur:2 q:33.73 aq:30.33 tex:37172 mv:32955 misc:6753 imb:771 pmb:2224 smb:8021 d:- ref:0 ;
in:201 out:202 type:b dur:2 cpbdur:2 q:33.75 aq:29.88 tex:21163 mv:28432 misc:6325 imb:452 pmb:2088 smb:8476 d:- ref:0 ;
in:203 out:203 type:P dur:2 cpbdur:2 q:33.76 aq:26.12 tex:79251 mv:37650 misc:8395 imb:1785 pmb:2776 smb:6455 d:- ref:0 ;
in:204 out:204 type:P dur:2 cpbdur:2 q:33.82 aq:25.99 tex:88101 mv:42185 misc:8434 imb:1963 pmb:2999 smb:6054 d:- ref:0 ;
in:205 out:205 type:P dur:2 cpbdur:2 q:33.81 aq:25.93 tex:62666 mv:34762 misc:8356 imb:1339 pmb:2808 smb:6869 d:- ref:0 ;
in:206 out:206 type:P dur:2 cpbdur:2 q:33.87 aq:26.14 tex:72116 mv:38199 misc:8429 imb:1528 pmb:2938 smb:6550 d:- ref:0 ;
in:207 out:207 type:P dur:2 cpbdur:2 q:33.85 aq:25.50 tex:77070 mv:38674 misc:8632 imb:1684 pmb:2941 smb:6391 d:- ref:0 ;
in:208 out:208 type:P dur:2 cpbdur:2 q:33.93 aq:25.08 tex:81201 mv:39985 misc:8902 imb:1746 pmb:3055 smb:6215 d:- ref:0 ;
in:211 out:209 type:P dur:2 cpbdur:2 q:33.93 aq:24.78 tex:139658 mv:50857 misc:8461 imb:2929 pmb:3231 smb:4856 d:- ref:0 ;
in:209 out:210 type:B dur:2 cpbdur:2 q:33.93 aq:28.54 tex:17012 mv:25145 misc:6083 imb:280 pmb:1968 smb:8768 d:- ref:0 ;
in:210 out:211 type:b dur:2 cpbdur:2 q:33.93 aq:29.65 tex:14695 mv:22322 misc:5447 imb:291 pmb:1741 smb:8984 d:- ref:0 ;
in:215 out:212 type:P dur:2 cpbdur:2 q:34.01 aq:24.24 tex:159631 mv:50407 misc:8490 imb:2602 pmb:3298 smb:5116 d:- ref:0 ;
in:213 out:213 type:B dur:2 cpbdur:2 q:33.97 aq:26.72 tex:18020 mv:26909 misc:6519 imb:272 pmb:2133 smb:8611 d:- ref:0 ;
in:212 out:214 type:b dur:2 cpbdur:2 q:33.95 aq:27.11 tex:9205 mv:15860 misc:4983 imb:147 pmb:1450 smb:9419 d:- ref:0 ;
in:214 out:215 type:b dur:2 cpbdur:2 q:33.99 aq:29.13 tex:6752 mv:12931 misc:4069 imb:75 pmb:1132 smb:9809 d:- ref:0 ;
in:219 out:216 type:P dur:2 cpbdur:2 q:34.01 aq:25.51 tex:37493 mv:21662 misc:7301 imb:548 pmb:2139 smb:8329 d:- ref:0 ;
in:217 out:217 type:B dur:2 cpbdur:2 q:34.01 aq:27.10 tex:15631 mv:17455 misc:5218 imb:111 pmb:1536 smb:9369 d:- ref:0 ;
in:216 out:218 type:b dur:2 cpbdur:2 q:34.01 aq:25.15 tex:2414 mv:5184 misc:2698 imb:9 pmb:657 smb:10350 d:- ref:0 ;
in:218 out:219 type:b dur:2 cpbdur:2 q:34.01 aq:28.41 tex:2247 mv:5530 misc:3087 imb:10 pmb:808 smb:10198 d:- ref:0 ;
in:221 out:220 type:P dur:2 cpbdur:2 q:34.01 aq:25.70 tex:46212 mv:29409 misc:8227 imb:871 pmb:2534 smb:7611 d:- ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:34.01 aq:29.68 tex:6625 mv:12421 misc:3978 imb:74 pmb:1113 smb:9829 d:- ref:0 ;
in:223 out:222 type:P dur:2 cpbdur:2 q:34.00 aq:24.97 tex:68589 mv:33997 misc:8654 imb:1552 pmb:2553 smb:6911 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:34.00 aq:29.65 tex:10332 mv:15991 misc:4189 imb:106 pmb:1286 smb:9624 d:- ref:0 ;
in:227 out:224 type:P dur:2 cpbdur:2 q:34.08 aq:24.92 tex:100599 mv:41577 misc:8720 imb:2598 pmb:2548 smb:5870 d:- ref:0 ;
in:225 out:225 type:B dur:2 cpbdur:2 q:34.04 aq:27.08 tex:31081 mv:29373 misc:6586 imb:534 pmb:2095 smb:8387 d:- ref:0 ;
in:224 out:226 type:b dur:2 cpbdur:2 q:34.02 aq:27.41 tex:14635 mv:17947 misc:4466 imb:201 pmb:1409 smb:9406 d:- ref:0 ;
in:226 out:227 type:b dur:2 cpbdur:2 q:34.06 aq:28.21 tex:12911 mv:16875 misc:4670 imb:268 pmb:1323 smb:9425 d:- ref:0 ;
in:229 out:228 type:P dur:2 cpbdur:2 q:34.09 aq:24.65 tex:47309 mv:30400 misc:8715 imb:1487 pmb:2267 smb:7262 d:- ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:34.09 aq:27.72 tex:5612 mv:11860 misc:4232 imb:152 pmb:1045 smb:9819 d:- ref:0 ;
in:231 out:230 type:P dur:2 cpbdur:2 q:34.10 aq:24.37 tex:51851 mv:32518 misc:8903 imb:1667 pmb:2353 smb:6996 d:- ref:0 ;
in:230 out:231 type:b dur:2 cpbdur:2 q:34.10 aq:26.43 tex:5607 mv:14554 misc:4767 imb:153 pmb:1204 smb:9659 d:- ref:0 ;
in:234 out:232 type:P dur:2 cpbdur:2 q:34.13 aq:24.68 tex:59226 mv:37047 misc:9239 imb:2050 pmb:2451 smb:6515 d:- ref:0 ;
in:232 out:233 type:B dur:2 cpbdur:2 q:34.11 aq:26.39 tex:8770 mv:18311 misc:5863 imb:295 pmb:1455 smb:9266 d:- ref:0 ;
in:233 out:234 type:b dur:2 cpbdur:2 q:34.12 aq:25.32 tex:6558 mv:15491 misc:5039 imb:228 pmb:1251 smb:9537 d:- ref:0 ;
in:236 out:235 type:P dur:2 cpbdur:2 q:34.12 aq:23.96 tex:76468 mv:39961 misc:9331 imb:2521 pmb:2530 smb:5965 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:34.12 aq:25.85 tex:8823 mv:17765 misc:5268 imb:258 pmb:1379 smb:9379 d:- ref:0 ;
in:238 out:237 type:P dur:2 cpbdur:2 q:34.16 aq:24.09 tex:57809 mv:36071 misc:9488 imb:2179 pmb:2388 smb:6449 d:- ref:0 ;
in:237 out:238 type:b dur:2 cpbdur:2 q:34.14 aq:25.37 tex:6048 mv:14006 misc:4874 imb:204 pmb:1218 smb:9594 d:- ref:0 ;
in:242 out:239 type:P dur:2 cpbdur:2 q:34.07 aq:24.24 tex:77825 mv:39187 misc:9052 imb:3137 pmb:2257 smb:5622 d:- ref:0 ;
in:240 out:240 type:B dur:2 cpbdur:2 q:34.12 aq:25.00 tex:14905 mv:26132 misc:7699 imb:562 pmb:2094 smb:8360 d:- ref:0 ;
in:239 out:241 type:b dur:2 cpbdur:2 q:34.14 aq:25.79 tex:7729 mv:15366 misc:5121 imb:270 pmb:1272 smb:9474 d:- ref:0 ;
in:241 out:242 type:b dur:2 cpbdur:2 q:34.10 aq:26.72 tex:5887 mv:15584 misc:5289 imb:203 pmb:1379 smb:9434 d:- ref:0 ;
in:244 out:243 type:P dur:2 cpbdur:2 q:33.89 aq:24.22 tex:70916 mv:39505 misc:9083 imb:2486 pmb:2515 smb:6015 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:33.98 aq:25.16 tex:7038 mv:19038 misc:5964 imb:338 pmb:1560 smb:9118 d:- ref:0 ;
in:246 out:245 type:P dur:2 cpbdur:2 q:33.83 aq:24.07 tex:54925 mv:35268 misc:9151 imb:2138 pmb:2409 smb:6469 d:- ref:0 ;
in:245 out:246 type:b dur:2 cpbdur:2 q:33.86 aq:25.94 tex:4615 mv:15841 misc:5608 imb:214 pmb:1465 smb:9337 d:- ref:0 ;
in:249 out:247 type:P dur:2 cpbdur:2 q:33.78 aq:24.35 tex:44559 mv:28669 misc:8428 imb:1989 pmb:1790 smb:7237 d:- ref:0 ;
in:247 out:248 type:B dur:2 cpbdur:2 q:33.81 aq:24.93 tex:8984 mv:18563 misc:5925 imb:409 pmb:1489 smb:9118 d:- ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:33.80 aq:25.38 tex:6466 mv:14642 misc:5044 imb:281 pmb:1241 smb:9494 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:31.06 aq:22.42 tex:412182 mv:127230 misc:588 imb:11016 pmb:0 smb:0 d:- ref:;
in:251 out:251 type:P dur:2 cpbdur:2 q:33.97 aq:24.09 tex:20717 mv:21747 misc:7048 imb:969 pmb:1596 smb:8451 d:- ref:0 ;
in:253 out:252 type:P dur:2 cpbdur:2 q:33.96 aq:23.11 tex:40888 mv:32328 misc:9080 imb:2019 pmb:2159 smb:6838 d:- ref:0 ;
in:252 out:253 type:b dur:2 cpbdur:2 q:33.96 aq:24.36 tex:6466 mv:15244 misc:4818 imb:267 pmb:1224 smb:9525 d:- ref:0 ;
in:257 out:254 type:P dur:2 cpbdur:2 q:33.90 aq:23.51 tex:75739 mv:42895 misc:8894 imb:3291 pmb:2350 smb:5375 d:- ref:0 ;
in:255 out:255 type:B dur:2 cpbdur:2 q:33.93 aq:24.85 tex:24957 mv:31407 misc:8284 imb:839 pmb:2355 smb:7822 d:- ref:0 ;
in:254 out:256 type:b dur:2 cpbdur:2 q:33.94 aq:25.32 tex:10070 mv:18943 misc:5595 imb:376 pmb:1479 smb:9161 d:- ref:0 ;
in:256 out:257 type:b dur:2 cpbdur:2 q:33.92 aq:27.37 tex:10426 mv:18506 misc:5308 imb:254 pmb:1530 smb:9232 d:- ref:0 ;
in:259 out:258 type:P dur:2 cpbdur:2 q:33.76 aq:23.36 tex:58517 mv:38289 misc:9402 imb:2517 pmb:2403 smb:6096 d:- ref:0 ;
in:258 out:259 type:b dur:2 cpbdur:2 q:33.83 aq:24.93 tex:7576 mv:17780 misc:5404 imb:278 pmb:1449 smb:9289 d:- ref:0 ;
in:261 out:260 type:P dur:2 cpbdur:2 q:33.72 aq:23.48 tex:67204 mv:36264 misc:8724 imb:2426 pmb:2275 smb:6315 d:- ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:33.74 aq:24.73 tex:5957 mv:14859 misc:4832 imb:244 pmb:1183 smb:9589 d:- ref:0 ;
in:263 out:262 type:P dur:2 cpbdur:2 q:33.68 aq:22.76 tex:78077 mv:39460 misc:8591 imb:2906 pmb:2383 smb:5727 d:- ref:0 ;
in:262 out:263 type:b dur:2 cpbdur:2 q:33.70 aq:26.69 tex:13430 mv:20304 misc:5522 imb:418 pmb:1518 smb:9080 d:- ref:0 ;
in:265 out:264 type:P dur:2 cpbdur:2 q:33.68 aq:23.04 tex:52526 mv:31805 misc:8989 imb:1586 pmb:2352 smb:7078 d:- ref:0 ;
in:264 out:265 type:b dur:2 cpbdur:2 q:33.68 aq:26.11 tex:5045 mv:12849 misc:4634 imb:119 pmb:1223 smb:9674 d:- ref:0 ;
in:267 out:266 type:P dur:2 cpbdur:2 q:33.61 aq:23.22 tex:61389 mv:33546 misc:8713 imb:1508 pmb:2527 smb:6981 d:- ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:33.65 aq:26.46 tex:6290 mv:14335 misc:4367 imb:145 pmb:1220 smb:9651 d:- ref:0 ;
in:269 out:268 type:P dur:2 cpbdur:2 q:33.60 aq:23.57 tex:52257 mv:19806 misc:6897 imb:1203 pmb:1531 smb:8282 d:- ref:0 ;
in:268 out:269 type:b dur:2 cpbdur:2 q:33.61 aq:26.25 tex:5093 mv:11108 misc:3391 imb:98 pmb:946 smb:9972 d:- ref:0 ;
in:272 out:270 type:P dur:2 cpbdur:2 q:33.56 aq:23.04 tex:71695 mv:30177 misc:8152 imb:1948 pmb:1990 smb:7078 d:- ref:0 ;
in:270 out:271 type:B dur:2 cpbdur:2 q:33.59 aq:26.03 tex:10915 mv:16321 misc:4692 imb:211 pmb:1305 smb:9500 d:- ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:33.57 aq:26.45 tex:4922 mv:12531 misc:3859 imb:108 pmb:1063 smb:9845 d:- ref:0 ;
in:275 out:273 type:P dur:2 cpbdur:2 q:33.48 aq:23.45 tex:64933 mv:32828 misc:8279 imb:2042 pmb:2113 smb:6861 d:- ref:0 ;
in:273 out:274 type:B dur:2 cpbdur:2 q:33.53 aq:23.97 tex:6749 mv:15185 misc:4850 imb:198 pmb:1259 smb:9559 d:- ref:0 ;
in:274 out:275 type:b dur:2 cpbdur:2 q:33.51 aq:26.02 tex:5297 mv:13812 misc:4299 imb:116 pmb:1215 smb:9685 d:- ref:0 ;
in:276 out:276 type:P dur:2 cpbdur:2 q:33.46 aq:23.60 tex:36587 mv:24521 misc:7740 imb:1229 pmb:1916 smb:7871 d:- ref:0 ;
in:278 out:277 type:P dur:2 cpbdur:2 q:33.43 aq:23.31 tex:44730 mv:31718 misc:9048 imb:1947 pmb:2176 smb:6893 d:- ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:33.45 aq:24.95 tex:4724 mv:12943 misc:4733 imb:163 pmb:1172 smb:9681 d:- ref:0 ;
in:279 out:279 type:P dur:2 cpbdur:2 q:33.43 aq:23.43 tex:43118 mv:27942 misc:8524 imb:1604 pmb:2044 smb:7368 d:- ref:0 ;
in:281 out:280 type:P dur:2 cpbdur:2 q:33.41 aq:22.13 tex:59776 mv:31680 misc:9320 imb:2588 pmb:2099 smb:6329 d:- ref:0 ;
in:280 out:281 type:b dur:2 cpbdur:2 q:33.42 aq:26.23 tex:12769 mv:13647 misc:4328 imb:300 pmb:1127 smb:9589 d:- ref:0 ;
in:285 out:282 type:P dur:2 cpbdur:2 q:33.38 aq:21.94 tex:69471 mv:39049 misc:9080 imb:2936 pmb:2328 smb:5752 d:- ref:0 ;
in:283 out:283 type:B dur:2 cpbdur:2 q:33.40 aq:21.50 tex:13134 mv:24942 misc:7900 imb:604 pmb:2073 smb:8339 d:- ref:0 ;
in:282 out:284 type:b dur:2 cpbdur:2 q:33.40 aq:23.16 tex:6662 mv:13793 misc:4593 imb:262 pmb:1148 smb:9606 d:- ref:0 ;
in:284 out:285 type:b dur:2 cpbdur:2 q:33.39 aq:23.58 tex:4484 mv:11182 misc:4070 imb:136 pmb:996 smb:9884 d:- ref:0 ;
in:287 out:286 type:P dur:2 cpbdur:2 q:33.32 aq:21.90 tex:63775 mv:33322 misc:9407 imb:2429 pmb:2210 smb:6377 d:- ref:0 ;
in:286 out:287 type:b dur:2 cpbdur:2 q:33.35 aq:23.80 tex:7576 mv:13396 misc:4300 imb:174 pmb:1125 smb:9717 d:- ref:0 ;
in:289 out:288 type:P dur:2 cpbdur:2 q:33.29 aq:20.86 tex:55395 mv:31744 misc:9549 imb:2315 pmb:2206 smb:6495 d:- ref:0 ;
in:288 out:289 type:b dur:2 cpbdur:2 q:33.31 aq:23.26 tex:5968 mv:10091 misc:3877 imb:124 pmb:989 smb:9903 d:- ref:0 ;
in:293 out:290 type:P dur:2 cpbdur:2 q:33.25 aq:20.50 tex:83180 mv:39485 misc:9615 imb:2745 pmb:2570 smb:5701 d:- ref:0 ;
in:291 out:291 type:B dur:2 cpbdur:2 q:33.27 aq:21.92 tex:12984 mv:18235 misc:6845 imb:368 pmb:1716 smb:8932 d:- ref:0 ;
in:290 out:292 type:b dur:2 cpbdur:2 q:33.28 aq:22.37 tex:5340 mv:11201 misc:3915 imb:158 pmb:964 smb:9894 d:- ref:0 ;
in:292 out:293 type:b dur:2 cpbdur:2 q:33.26 aq:23.37 tex:3522 mv:7595 misc:3011 imb:57 pmb:680 smb:10279 d:- ref:0 ;
